id,created_at,in_reply_to_id,in_reply_to_account_id,sensitive,spoiler_text,visibility,language,uri,url,replies_count,reblogs_count,favourites_count,edited_at,content,reblog,account,media_attachments,mentions,tags,emojis,card,poll,application
110349595585645423,2023-05-11 10:33:21+00:00,,,False,,public,en,https://botsin.space/users/pooh/statuses/110349595565828316,https://botsin.space/@pooh/110349595565828316,0,0,0,,"He was looking at Pooh.

",,"{'id': 109846845023329674, 'username': 'pooh', 'acct': 'pooh@botsin.space', 'display_name': 'Infinite Pooh', 'locked': False, 'bot': True, 'discoverable': False, 'group': False, 'created_at': datetime.datetime(2023, 2, 4, 0, 0, tzinfo=tzutc()), 'note': '<p>oh, bother!</p>', 'url': 'https://botsin.space/@pooh', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/109/846/845/023/329/674/original/4403ad6ac0562f73.png', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/109/846/845/023/329/674/original/4403ad6ac0562f73.png', 'header': 'https://files.mastodon.social/cache/accounts/headers/109/846/845/023/329/674/original/90db0ea3d15305f7.png', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/109/846/845/023/329/674/original/90db0ea3d15305f7.png', 'followers_count': 14, 'following_count': 0, 'statuses_count': 8691, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': []}",[],[],[],[],,,
110349595581551501,2023-05-11 10:33:20+00:00,,,False,,public,en,https://mastodon.top/users/frankel/statuses/110349595474253210,https://mastodon.top/@frankel/110349595474253210,0,0,0,,"RT BoburUmurzokov: @\nicolas_frankel is talking about API Evolution and
@\ApacheAPISIX at @\dorscluc conference.

",,"{'id': 109263385319738899, 'username': 'frankel', 'acct': 'frankel@mastodon.top', 'display_name': 'Nicolas Fränkel', 'locked': False, 'bot': False, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2022, 9, 24, 0, 0, tzinfo=tzutc()), 'note': '<p>🥑 Developer Advocate for @ApacheAPISIX<br>✍️ Blogger @ <a href=""https://blog.frankel.ch/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">blog.frankel.ch/</span><span class=""invisible""></span></a><br>🎓 Eternal learner<br>🧑\u200d💻 (Former?) developer and architect<br>📖 Book author at <a href=""http://leanpub.com/integrationtest"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">leanpub.com/integrationtest</span><span class=""invisible""></span></a></p>', 'url': 'https://mastodon.top/@frankel', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/109/263/385/319/738/899/original/b59be3d7c1ea4544.jpg', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/109/263/385/319/738/899/original/b59be3d7c1ea4544.jpg', 'header': 'https://files.mastodon.social/cache/accounts/headers/109/263/385/319/738/899/original/61d2a395871a720f.jpg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/109/263/385/319/738/899/original/61d2a395871a720f.jpg', 'followers_count': 764, 'following_count': 13, 'statuses_count': 746, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': [{'name': 'Website', 'value': '<a href=""https://blog.frankel.ch"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">blog.frankel.ch</span><span class=""invisible""></span></a>', 'verified_at': '2023-05-10T11:10:24.231+00:00'}, {'name': 'Twitter', 'value': '<a href=""https://twitter.com/nicolas_frankel"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">twitter.com/nicolas_frankel</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Integration Testing', 'value': '<a href=""http://leanpub.com/integrationtest"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">leanpub.com/integrationtest</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'GitHub', 'value': '<a href=""https://github.com/nfrankel/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">github.com/nfrankel/</span><span class=""invisible""></span></a>', 'verified_at': '2023-05-10T11:10:25.437+00:00'}]}","[{'id': 110349595529452099, 'type': 'image', 'url': 'https://files.mastodon.social/cache/media_attachments/files/110/349/595/529/452/099/original/847aa74edd11db12.jpg', 'preview_url': 'https://files.mastodon.social/cache/media_attachments/files/110/349/595/529/452/099/small/847aa74edd11db12.jpg', 'remote_url': 'https://mastodon.top/system/media_attachments/files/110/349/595/465/096/921/original/45791bc8a6549031.jpg', 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1200, 'height': 900, 'size': '1200x900', 'aspect': 1.3333333333333333}, 'small': {'width': 554, 'height': 416, 'size': '554x416', 'aspect': 1.3317307692307692}}, 'description': None, 'blurhash': 'UIG8fgRnMy^%.TxtRjEO$KM|NIxC9FsSxYV@'}]",[],[],[],,,
110349595555166813,2023-05-11 10:33:21+00:00,,,False,,public,cs,https://zpravobot.news/users/DenikSport/statuses/110349595533198638,https://zpravobot.news/@DenikSport/110349595533198638,0,0,0,,"RT by [@DenikSport](https://zpravobot.news/@DenikSport): Smejkal jde na
stomatologicke vyšetření. Ale jeho start na MS by to nemělo ohrozit.  
Info od mluvčího @narodnitym

",,"{'id': 110164166377252937, 'username': 'DenikSport', 'acct': 'DenikSport@zpravobot.news', 'display_name': 'Deník Sport', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2023, 4, 8, 0, 0, tzinfo=tzutc()), 'note': '<p>Deník Sport - jediný sportovní deník v ČR / Sport Magazín / <a href=""http://iSport.cz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">iSport.cz</span><span class=""invisible""></span></a> / iSport TV / Sport Góóól! / iSport Studio / COACH / iSport LIFE<br>(zrcadlí Zpravobot.news)</p>', 'url': 'https://zpravobot.news/@DenikSport', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/110/164/166/377/252/937/original/32bdf77fca2beb86.jpeg', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/110/164/166/377/252/937/original/32bdf77fca2beb86.jpeg', 'header': 'https://files.mastodon.social/cache/accounts/headers/110/164/166/377/252/937/original/5b96def93f7cc689.jpeg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/110/164/166/377/252/937/original/5b96def93f7cc689.jpeg', 'followers_count': 1, 'following_count': 0, 'statuses_count': 1427, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': [{'name': 'web:', 'value': '<a href=""https://isport.cz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">isport.cz</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'twitter:', 'value': '@DenikSport@twitter.com', 'verified_at': None}]}",[],"[{'id': 110164166377252937, 'username': 'DenikSport', 'url': 'https://zpravobot.news/@DenikSport', 'acct': 'DenikSport@zpravobot.news'}]",[],[],,,
110349595518848570,2023-05-11 10:33:18+00:00,,,False,,public,fr,https://botsin.space/users/kyoanipictbot/statuses/110349595361080990,https://botsin.space/@kyoanipictbot/110349595361080990,0,0,0,,"

",,"{'id': 109305023348547834, 'username': 'kyoanipictbot', 'acct': 'kyoanipictbot@botsin.space', 'display_name': 'Kyoani Picture Bot :verified:', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2022, 11, 6, 0, 0, tzinfo=tzutc()), 'note': '<p>Non Official Bot , it will post random pictures (every 30 minutes) &amp; videos (every 6h) of Kyoani\'s work. Owner: <span class=""h-card""><a href=""https://shelter.moe/@notludovic"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>notludovic</span></a></span></p>', 'url': 'https://botsin.space/@kyoanipictbot', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/109/305/023/348/547/834/original/3211fb4ee0833f05.png', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/109/305/023/348/547/834/original/3211fb4ee0833f05.png', 'header': 'https://files.mastodon.social/cache/accounts/headers/109/305/023/348/547/834/original/8ac9ef651bfa17f8.jpg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/109/305/023/348/547/834/original/8ac9ef651bfa17f8.jpg', 'followers_count': 50, 'following_count': 2, 'statuses_count': 8541, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [{'shortcode': 'verified', 'url': 'https://files.mastodon.social/custom_emojis/images/000/171/666/original/a42ed016b920fb7c.png', 'static_url': 'https://files.mastodon.social/custom_emojis/images/000/171/666/static/a42ed016b920fb7c.png', 'visible_in_picker': True}], 'fields': []}","[{'id': 110349595408130807, 'type': 'image', 'url': 'https://files.mastodon.social/cache/media_attachments/files/110/349/595/408/130/807/original/ce00386dd1179fc8.jpg', 'preview_url': 'https://files.mastodon.social/cache/media_attachments/files/110/349/595/408/130/807/small/ce00386dd1179fc8.jpg', 'remote_url': 'https://files.botsin.space/media_attachments/files/110/349/595/346/177/550/original/3b65d617678cf868.jpg', 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1920, 'height': 1080, 'size': '1920x1080', 'aspect': 1.7777777777777777}, 'small': {'width': 640, 'height': 360, 'size': '640x360', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'UBFO}r=e0#RjiGSvV]R*0$Mz-oxY%Ns:Ri$j'}]",[],[],[],,,
110349595510932283,2023-05-11 10:33:20+00:00,,,False,,public,en,https://fosstodon.org/users/abcdw/statuses/110349595484490114,https://fosstodon.org/@abcdw/110349595484490114,0,0,0,,"Lack of a built-in associative array/map in Scheme regularly hits and bothers
me. It's so generic and so useful, maybe we will add it in r8rs?

Alists doesn't work here not only for performance reason, but because we can't
distinguish empty list and empty alist.

[#scheme](https://fosstodon.org/tags/scheme)
[#lisp](https://fosstodon.org/tags/lisp)
[#guile](https://fosstodon.org/tags/guile)

",,"{'id': 774812, 'username': 'abcdw', 'acct': 'abcdw@fosstodon.org', 'display_name': 'Andrew Tropin', 'locked': True, 'bot': False, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2019, 3, 26, 0, 0, tzinfo=tzutc()), 'note': '<p>Hack on operating systems and programming languages. He/Him.</p><p>Improve tooling for GNU Guix.</p><p>74830A276C328EC2 at keyserver.ubuntu.com and keys.openpgp.org.</p>', 'url': 'https://fosstodon.org/@abcdw', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/000/774/812/original/6c152dd516a110ab.jpg', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/000/774/812/original/6c152dd516a110ab.jpg', 'header': 'https://files.mastodon.social/cache/accounts/headers/000/774/812/original/6d01d9218736e186.jpeg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/000/774/812/original/6d01d9218736e186.jpeg', 'followers_count': 601, 'following_count': 57, 'statuses_count': 1133, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [{'shortcode': 'guix', 'url': 'https://files.mastodon.social/cache/custom_emojis/images/000/134/270/original/86b16c5493766fec.png', 'static_url': 'https://files.mastodon.social/cache/custom_emojis/images/000/134/270/static/86b16c5493766fec.png', 'visible_in_picker': True}, {'shortcode': 'emacs', 'url': 'https://files.mastodon.social/cache/custom_emojis/images/000/054/294/original/a78b99df91ce2826.png', 'static_url': 'https://files.mastodon.social/cache/custom_emojis/images/000/054/294/static/a78b99df91ce2826.png', 'visible_in_picker': True}, {'shortcode': 'wayland', 'url': 'https://files.mastodon.social/cache/custom_emojis/images/000/176/657/original/9901f414a2f031f1.png', 'static_url': 'https://files.mastodon.social/cache/custom_emojis/images/000/176/657/static/9901f414a2f031f1.png', 'visible_in_picker': True}, {'shortcode': 'sway', 'url': 'https://files.mastodon.social/cache/custom_emojis/images/000/175/388/original/6b331bbfff85e989.png', 'static_url': 'https://files.mastodon.social/cache/custom_emojis/images/000/175/388/static/6b331bbfff85e989.png', 'visible_in_picker': True}], 'fields': [{'name': 'Site', 'value': '<a href=""https://trop.in"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trop.in</span><span class=""invisible""></span></a>', 'verified_at': '2023-05-07T04:52:13.706+00:00'}, {'name': 'Git', 'value': '<a href=""https://sr.ht/~abcdw/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">sr.ht/~abcdw/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'OpenPGP', 'value': 'D963A5A38A803D524461F91474830A276C328EC2', 'verified_at': None}, {'name': 'Tools', 'value': ':guix: :emacs: :wayland: :sway:', 'verified_at': None}]}",[],[],"[{'name': 'scheme', 'url': 'https://mastodon.social/tags/scheme'}, {'name': 'lisp', 'url': 'https://mastodon.social/tags/lisp'}, {'name': 'guile', 'url': 'https://mastodon.social/tags/guile'}]",[],,,
110349595497813829,2023-05-11 10:33:20+00:00,,,False,,public,cs,https://zpravobot.news/users/DenikSport/statuses/110349595477357163,https://zpravobot.news/@DenikSport/110349595477357163,0,0,0,,"Jak manželka Antonína Baráka a bývalá fotbalistka Sparty vnímá život v Itálii,
jaké je prostředí ve Florencii, jak vypadá tamní stadion, v čem ji sedí
italská povaha... Celý rozhovor 👇👇👇  
[http://isport.blesk.cz/clanek/fotbal-evropske-pohary-konferencni-
liga/431335/barakova-zena-nejen-o-italii-vratit-se-do-ceska-ted-si-to-neumim-
predstavit.html](http://isport.blesk.cz/clanek/fotbal-evropske-pohary-
konferencni-liga/431335/barakova-zena-nejen-o-italii-vratit-se-do-ceska-ted-
si-to-neumim-predstavit.html)

",,"{'id': 110164166377252937, 'username': 'DenikSport', 'acct': 'DenikSport@zpravobot.news', 'display_name': 'Deník Sport', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2023, 4, 8, 0, 0, tzinfo=tzutc()), 'note': '<p>Deník Sport - jediný sportovní deník v ČR / Sport Magazín / <a href=""http://iSport.cz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">iSport.cz</span><span class=""invisible""></span></a> / iSport TV / Sport Góóól! / iSport Studio / COACH / iSport LIFE<br>(zrcadlí Zpravobot.news)</p>', 'url': 'https://zpravobot.news/@DenikSport', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/110/164/166/377/252/937/original/32bdf77fca2beb86.jpeg', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/110/164/166/377/252/937/original/32bdf77fca2beb86.jpeg', 'header': 'https://files.mastodon.social/cache/accounts/headers/110/164/166/377/252/937/original/5b96def93f7cc689.jpeg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/110/164/166/377/252/937/original/5b96def93f7cc689.jpeg', 'followers_count': 1, 'following_count': 0, 'statuses_count': 1427, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': [{'name': 'web:', 'value': '<a href=""https://isport.cz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">isport.cz</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'twitter:', 'value': '@DenikSport@twitter.com', 'verified_at': None}]}",[],[],[],[],,,
110349595437730901,2023-05-11 10:33:19+00:00,,,False,,public,cs,https://zpravobot.news/users/DenikSport/statuses/110349595419066810,https://zpravobot.news/@DenikSport/110349595419066810,0,0,0,,"Když chytá Ondřej Kolář, @slaviaofficial v derby neprohrává. Shrnutí unikátní
série 👇👇👇  
[http://isport.blesk.cz/clanek/fotbal-1-liga-
rocnik-2022-23/431341/pozoruhodny-kolar-v-derby-14krat-bez-prohry-
divocina-z-0-3-i-devet-nul.html](http://isport.blesk.cz/clanek/fotbal-1-liga-
rocnik-2022-23/431341/pozoruhodny-kolar-v-derby-14krat-bez-prohry-
divocina-z-0-3-i-devet-nul.html)

",,"{'id': 110164166377252937, 'username': 'DenikSport', 'acct': 'DenikSport@zpravobot.news', 'display_name': 'Deník Sport', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2023, 4, 8, 0, 0, tzinfo=tzutc()), 'note': '<p>Deník Sport - jediný sportovní deník v ČR / Sport Magazín / <a href=""http://iSport.cz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">iSport.cz</span><span class=""invisible""></span></a> / iSport TV / Sport Góóól! / iSport Studio / COACH / iSport LIFE<br>(zrcadlí Zpravobot.news)</p>', 'url': 'https://zpravobot.news/@DenikSport', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/110/164/166/377/252/937/original/32bdf77fca2beb86.jpeg', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/110/164/166/377/252/937/original/32bdf77fca2beb86.jpeg', 'header': 'https://files.mastodon.social/cache/accounts/headers/110/164/166/377/252/937/original/5b96def93f7cc689.jpeg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/110/164/166/377/252/937/original/5b96def93f7cc689.jpeg', 'followers_count': 1, 'following_count': 0, 'statuses_count': 1427, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': [{'name': 'web:', 'value': '<a href=""https://isport.cz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">isport.cz</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'twitter:', 'value': '@DenikSport@twitter.com', 'verified_at': None}]}",[],[],[],[],,,
110349595390355484,2023-05-11 10:33:18+00:00,,,False,,public,ko,https://pointless.chat/users/Native/statuses/110349595361183070,https://pointless.chat/@Native/110349595361183070,0,0,0,,"스팀덱 좋아요

",,"{'id': 110344311096371172, 'username': 'Native', 'acct': 'Native@pointless.chat', 'display_name': '네이티브', 'locked': False, 'bot': False, 'discoverable': False, 'group': False, 'created_at': datetime.datetime(2023, 5, 10, 0, 0, tzinfo=tzutc()), 'note': '<p>만화와 컴퓨터를 좋아하는 법학과 학생</p>', 'url': 'https://pointless.chat/@Native', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/110/344/311/096/371/172/original/7f3a38e9ce88a116.jpeg', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/110/344/311/096/371/172/original/7f3a38e9ce88a116.jpeg', 'header': 'https://files.mastodon.social/cache/accounts/headers/110/344/311/096/371/172/original/791cdbe5dbb3ee01.jpg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/110/344/311/096/371/172/original/791cdbe5dbb3ee01.jpg', 'followers_count': 118, 'following_count': 5, 'statuses_count': 87, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': []}",[],[],[],[],,,
110349595377945500,2023-05-11 10:33:16+00:00,,,False,,public,ja,https://social.vivaldi.net/users/bagapo/statuses/110349595222548392,https://social.vivaldi.net/@bagapo/110349595222548392,0,0,0,,"ミルクティーgkgk.  
[#ビバ丼紅茶部](https://social.vivaldi.net/tags/%E3%83%93%E3%83%90%E4%B8%BC%E7%B4%85%E8%8C%B6%E9%83%A8)

",,"{'id': 109381885926007280, 'username': 'bagapo', 'acct': 'bagapo@vivaldi.net', 'display_name': 'インコさん ♍ 🅰️ ♂ 🐦 🍛 🎼 📷 📹', 'locked': False, 'bot': False, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2022, 11, 21, 0, 0, tzinfo=tzutc()), 'note': '<p>新しモノ好きな昭和生まれです</p><p><a href=""https://twitter.com/bagapo"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">twitter.com/bagapo</span><span class=""invisible""></span></a></p>', 'url': 'https://social.vivaldi.net/@bagapo', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/109/381/885/926/007/280/original/7ce6aea46e3c7b2e.png', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/109/381/885/926/007/280/original/7ce6aea46e3c7b2e.png', 'header': 'https://files.mastodon.social/cache/accounts/headers/109/381/885/926/007/280/original/4df7a95b7301fed6.jpg', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/109/381/885/926/007/280/original/4df7a95b7301fed6.jpg', 'followers_count': 139, 'following_count': 137, 'statuses_count': 7057, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': [{'name': 'ストックオーディオ', 'value': '<a href=""https://audiostock.jp/artists/7851/audios?audio_category=0"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">audiostock.jp/artists/7851/aud</span><span class=""invisible"">ios?audio_category=0</span></a>', 'verified_at': None}, {'name': 'ストックフォト', 'value': '<a href=""https://stock.adobe.com/jp/contributor/205585414/makoto-shimokoshi"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">stock.adobe.com/jp/contributor</span><span class=""invisible"">/205585414/makoto-shimokoshi</span></a>', 'verified_at': None}, {'name': '空室撮影写真家', 'value': '<a href=""https://bagapo.vivaldi.net/2023/03/28/captures_the_scene_around/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bagapo.vivaldi.net/2023/03/28/</span><span class=""invisible"">captures_the_scene_around/</span></a>', 'verified_at': '2023-05-06T14:06:42.206+00:00'}, {'name': 'オカメインコGrp主宰者 (非公開Grp)', 'value': '<a href=""https://www.facebook.com/groups/okameinko"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">facebook.com/groups/okameinko</span><span class=""invisible""></span></a>', 'verified_at': None}]}","[{'id': 110349595275108764, 'type': 'image', 'url': 'https://files.mastodon.social/cache/media_attachments/files/110/349/595/275/108/764/original/f31e8437b24f270a.jpeg', 'preview_url': 'https://files.mastodon.social/cache/media_attachments/files/110/349/595/275/108/764/small/f31e8437b24f270a.jpeg', 'remote_url': 'https://social-cdn.vivaldi.net/system/media_attachments/files/110/349/594/346/636/339/original/875271aeb7f8f118.jpeg', 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1920, 'height': 1080, 'size': '1920x1080', 'aspect': 1.7777777777777777}, 'small': {'width': 640, 'height': 360, 'size': '640x360', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'UaJ7{vj=02NHW;W=RjkC4pt7xURjt6WBj]WB'}]",[],"[{'name': 'ビバ丼紅茶部', 'url': 'https://mastodon.social/tags/%E3%83%93%E3%83%90%E4%B8%BC%E7%B4%85%E8%8C%B6%E9%83%A8'}]",[],,,
110349595358634824,2023-05-11 10:33:18.114000+00:00,,,False,,public,,https://misskey.cf/notes/9emk2kv6de,https://misskey.cf/notes/9emk2kv6de,0,1,0,,"[#可愛い顔文字](https://misskey.cf/tags/可愛い顔文字)  
( *´꒳`*)੭⁾⁾  
(*꒦ິ꒳꒦ີ)˃

",,"{'id': 110298344782414001, 'username': 'aoki', 'acct': 'aoki@misskey.cf', 'display_name': '琥央 蒼輝/kuou-aoki🌠🏳💙', 'locked': False, 'bot': False, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2023, 5, 2, 0, 0, tzinfo=tzutc()), 'note': '<p><span>こんにちは、蒼輝です<br>話すことが好きで<br>毎日毎日上の階の人が五月蠅くて困っています()<br>( ｀・∀・´)ﾉﾖﾛｼｸ<br>ちょっとブラコン気味()<br></span>⚠<span>テンションの上げ下げが激しいです</span>⚠<span><br><br>ファンマ </span>🌠🏳💙<span><br>ファンネ あおふぁ<br><br>つけてるファンマ<br></span>🧂☁️🌿<span>\u3000\u3000</span>🌸💜<span>\u3000\u3000</span>🧊💙🟦<span><br>꒰ঌ\u202a </span>🐾🔔<span>  ໒꒱<br>関係募集中！！いつでも言ってねっ☆(((<br><br></span></p>', 'url': 'https://misskey.cf/@aoki', 'avatar': 'https://files.mastodon.social/cache/accounts/avatars/110/298/344/782/414/001/original/11291a7d76d02287.png', 'avatar_static': 'https://files.mastodon.social/cache/accounts/avatars/110/298/344/782/414/001/original/11291a7d76d02287.png', 'header': 'https://files.mastodon.social/cache/accounts/headers/110/298/344/782/414/001/original/ff32530242ad2afa.png', 'header_static': 'https://files.mastodon.social/cache/accounts/headers/110/298/344/782/414/001/original/ff32530242ad2afa.png', 'followers_count': 35, 'following_count': 36, 'statuses_count': 719, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'emojis': [], 'fields': [{'name': '妹！！', 'value': '@kisaragikurumi@misskey.cf', 'verified_at': None}, {'name': '友達！！', 'value': '@siunn@misskey.cf', 'verified_at': None}, {'name': 'お兄ちゃん！！', 'value': '@mamedaihuku@misskey.cf', 'verified_at': None}]}",[],[],"[{'name': '可愛い顔文字', 'url': 'https://mastodon.social/tags/%E5%8F%AF%E6%84%9B%E3%81%84%E9%A1%94%E6%96%87%E5%AD%97'}]",[],,,
110349595358097569,2023-05-11 10:33:18.702000+00:00,,,False,,public,en,https://mastodon.social/users/ghostinmyfridge/statuses/110349595358097569,https://mastodon.social/@ghostinmyfridge/110349595358097569,0,0,0,,"Grandaddy livestream UK 17:00
[https://youtu.be/qpUqvjEX5C8](https://youtu.be/qpUqvjEX5C8)

",,"{'id': 110196161085026823, 'username': 'ghostinmyfridge', 'acct': 'ghostinmyfridge', 'display_name': 'Owen', 'locked': False, 'bot': False, 'discoverable': True, 'group': False, 'created_at': datetime.datetime(2023, 4, 14, 0, 0, tzinfo=tzutc()), 'note': '<p>Music Lover • City Breaks • Skiing • Folklore • Weird Shit • Manchester via Cumbria\u2028 allmylinks.com/ghostinmyfridge</p>', 'url': 'https://mastodon.social/@ghostinmyfridge', 'avatar': 'https://files.mastodon.social/accounts/avatars/110/196/161/085/026/823/original/e56b4781b5420e74.jpg', 'avatar_static': 'https://files.mastodon.social/accounts/avatars/110/196/161/085/026/823/original/e56b4781b5420e74.jpg', 'header': 'https://files.mastodon.social/accounts/headers/110/196/161/085/026/823/original/34ab1ad1fbc6fa0a.png', 'header_static': 'https://files.mastodon.social/accounts/headers/110/196/161/085/026/823/original/34ab1ad1fbc6fa0a.png', 'followers_count': 1, 'following_count': 49, 'statuses_count': 20, 'last_status_at': datetime.datetime(2023, 5, 11, 0, 0), 'noindex': False, 'emojis': [], 'roles': [], 'fields': []}",[],[],[],[],,,"{'name': 'Web', 'website': None}"
